Mortgage Type,<= 2.5 ,3,3.5,4,4.5,5,> 5.0,Measure,Agency,Date
SINGLE FAMILY 30Y,13,52,73,112,217,128,488,NUMBER OF TRADES,GNMA,20190620
SINGLE FAMILY 15Y,100.2,101.8,102.7,103.5,103,99,100.9,AVERAGE PRICE,UMBS,20190621
SINGLE FAMILY 15Y,100.4,102.2,103.4,104.5,105.7,102.6,104.1,WEIGHTED AVG. PRICE,UMBS,20190621
SINGLE FAMILY 15Y,97.9,101.3,101.7,102.5,102.4,99,100.9,AVG. PRICE BOTTOM 5 TRADES,UMBS,20190621
SINGLE FAMILY 15Y,100.3,101.5,102.3,103,103.2,*,*,2ND QUARTILE PRICE,UMBS,20190621
SINGLE FAMILY 15Y,100.6,101.9,102.9,103.6,105.5,*,*,3RD QUARTILE PRICE,UMBS,20190621
SINGLE FAMILY 15Y,100.8,102.1,103.3,103.7,105.8,*,*,4TH QUARTILE PRICE,UMBS,20190621
SINGLE FAMILY 15Y,100.8,102.5,104.1,105,104,99,100.9,AVG. PRICE TOP 5 TRADES,UMBS,20190621
SINGLE FAMILY 15Y,1,0.5,0.8,1.2,2.9,2.4,2.4,STANDARD DEVIATION,UMBS,20190621
SINGLE FAMILY 15Y,144364.1,305302.2,535177.9,27222.8,7308.7,95.6,91.1,VOLUME OF TRADES (000'S),UMBS,20190621
SINGLE FAMILY 15Y,53,65,86,31,6,8,8,NUMBER OF TRADES,UMBS,20190621
SINGLE FAMILY 15Y,100,102,105.7,107,*,0,0,AVERAGE PRICE,FNMA,20190621
SINGLE FAMILY 15Y,100.1,102.5,106.5,108.3,*,0,0,WEIGHTED AVG. PRICE,FNMA,20190621
SINGLE FAMILY 15Y,99.3,100.6,104.8,104.8,*,0,0,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190621
SINGLE FAMILY 15Y,99.9,101.1,106.2,107.9,*,0,0,2ND QUARTILE PRICE,FNMA,20190621
SINGLE FAMILY 15Y,100,102.2,106.6,109.3,*,0,0,3RD QUARTILE PRICE,FNMA,20190621
SINGLE FAMILY 15Y,100.3,103.3,107,109.6,*,0,0,4TH QUARTILE PRICE,FNMA,20190621
SINGLE FAMILY 15Y,100.5,103.6,106.8,109.1,*,0,0,AVG. PRICE TOP 5 TRADES,FNMA,20190621
SINGLE FAMILY 15Y,0.5,1.1,1.9,3.2,*,0,0,STANDARD DEVIATION,FNMA,20190621
SINGLE FAMILY 15Y,292777.7,707201.8,68529.1,68507.4,*,0,0,VOLUME OF TRADES (000'S),FNMA,20190621
SINGLE FAMILY 15Y,19,29,10,10,*,0,0,NUMBER OF TRADES,FNMA,20190621
SINGLE FAMILY 15Y,100.7,101.4,101.6,102.1,*,102.2,100.2,AVERAGE PRICE,FHLMC,20190621
SINGLE FAMILY 15Y,100.7,101.2,102.9,103.6,*,106.9,103.6,WEIGHTED AVG. PRICE,FHLMC,20190621
SINGLE FAMILY 15Y,99.7,99.5,100.9,101.5,*,101.6,99.4,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190621
SINGLE FAMILY 15Y,100.7,100.9,101.9,102.9,*,100,103.4,2ND QUARTILE PRICE,FHLMC,20190621
SINGLE FAMILY 15Y,100.9,101.9,102.1,103.4,*,106,103.7,3RD QUARTILE PRICE,FHLMC,20190621
SINGLE FAMILY 15Y,100.9,102.2,102.3,103.7,*,106,104,4TH QUARTILE PRICE,FHLMC,20190621
SINGLE FAMILY 15Y,100.9,102.5,102.5,103.5,*,103,101.7,AVG. PRICE TOP 5 TRADES,FHLMC,20190621
SINGLE FAMILY 15Y,0.6,1.1,1.5,2.5,*,4.3,5.4,STANDARD DEVIATION,FHLMC,20190621
SINGLE FAMILY 15Y,53257.1,459563.4,545.8,1744.9,*,2948.9,2831.1,VOLUME OF TRADES (000'S),FHLMC,20190621
SINGLE FAMILY 15Y,57,33,25,12,*,9,6,NUMBER OF TRADES,FHLMC,20190621
SINGLE FAMILY 15Y,0,102.2,102.8,103.3,*,*,*,AVERAGE PRICE,GNMA,20190621
SINGLE FAMILY 15Y,0,101.8,103.2,103.7,*,*,*,WEIGHTED AVG. PRICE,GNMA,20190621
SINGLE FAMILY 15Y,0,102.2,102,102.3,*,*,*,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190621
SINGLE FAMILY 15Y,0,*,102.1,102.6,*,*,*,2ND QUARTILE PRICE,GNMA,20190621
SINGLE FAMILY 15Y,0,*,103.5,103.3,*,*,*,3RD QUARTILE PRICE,GNMA,20190621
SINGLE FAMILY 15Y,0,*,103.5,104.6,*,*,*,4TH QUARTILE PRICE,GNMA,20190621
SINGLE FAMILY 15Y,0,102.2,103.5,104.6,*,*,*,AVG. PRICE TOP 5 TRADES,GNMA,20190621
SINGLE FAMILY 15Y,0,0.5,0.8,1.1,*,*,*,STANDARD DEVIATION,GNMA,20190621
SINGLE FAMILY 15Y,0,9676,10694.2,4790.3,*,*,*,VOLUME OF TRADES (000'S),GNMA,20190621
SINGLE FAMILY 15Y,0,5,14,14,*,*,*,NUMBER OF TRADES,GNMA,20190621
SINGLE FAMILY 30Y,99,100.7,102.3,103.3,104.8,104,103.2,AVERAGE PRICE,UMBS,20190621
SINGLE FAMILY 30Y,99.5,101,102.6,103.6,106.5,106.7,113.3,WEIGHTED AVG. PRICE,UMBS,20190621
SINGLE FAMILY 30Y,99,99.1,100.1,101.4,102.6,97.3,83.3,AVG. PRICE BOTTOM 5 TRADES,UMBS,20190621
SINGLE FAMILY 30Y,*,100.3,101.9,102.9,104.1,104.1,99.9,2ND QUARTILE PRICE,UMBS,20190621
SINGLE FAMILY 30Y,*,100.7,102.4,103.3,104.3,105,106.1,3RD QUARTILE PRICE,UMBS,20190621
SINGLE FAMILY 30Y,*,101.5,102.8,104,105.3,106.1,108,4TH QUARTILE PRICE,UMBS,20190621
SINGLE FAMILY 30Y,99,102.1,104.4,105.8,108.1,106.6,113.8,AVG. PRICE TOP 5 TRADES,UMBS,20190621
SINGLE FAMILY 30Y,0.7,1,0.9,1,1.5,3.8,8.9,STANDARD DEVIATION,UMBS,20190621
SINGLE FAMILY 30Y,4618.1,513160.8,960777.2,1888776.4,598725.6,7884.4,38182.4,VOLUME OF TRADES (000'S),UMBS,20190621
SINGLE FAMILY 30Y,14,62,238,210,132,28,142,NUMBER OF TRADES,UMBS,20190621
SINGLE FAMILY 30Y,0,*,102.9,104.1,*,*,99.6,AVERAGE PRICE,FNMA,20190621
SINGLE FAMILY 30Y,0,*,103.2,104.6,*,*,100.8,WEIGHTED AVG. PRICE,FNMA,20190621
SINGLE FAMILY 30Y,0,*,101.2,104,*,*,97.2,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190621
SINGLE FAMILY 30Y,0,*,102.4,103.8,*,*,99.9,2ND QUARTILE PRICE,FNMA,20190621
SINGLE FAMILY 30Y,0,*,103.4,103.8,*,*,103.1,3RD QUARTILE PRICE,FNMA,20190621
SINGLE FAMILY 30Y,0,*,103.5,105.2,*,*,103.3,4TH QUARTILE PRICE,FNMA,20190621
SINGLE FAMILY 30Y,0,*,103.6,104.2,*,*,102.7,AVG. PRICE TOP 5 TRADES,FNMA,20190621
SINGLE FAMILY 30Y,0,*,1,0.8,*,*,5.2,STANDARD DEVIATION,FNMA,20190621
SINGLE FAMILY 30Y,0,*,590940.3,301090.9,*,*,47.7,VOLUME OF TRADES (000'S),FNMA,20190621
SINGLE FAMILY 30Y,0,*,46,18,*,*,8,NUMBER OF TRADES,FNMA,20190621
SINGLE FAMILY 30Y,0,100.5,102.6,103,104.7,103.7,98.9,AVERAGE PRICE,FHLMC,20190621
SINGLE FAMILY 30Y,0,101.2,102.8,104.6,107,106,102.5,WEIGHTED AVG. PRICE,FHLMC,20190621
SINGLE FAMILY 30Y,0,99.6,101.4,101.2,103.1,95,89.1,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190621
SINGLE FAMILY 30Y,0,100.3,101.9,102.7,103.9,102,95,2ND QUARTILE PRICE,FHLMC,20190621
SINGLE FAMILY 30Y,0,100.5,102.7,102.9,104.4,106,102,3RD QUARTILE PRICE,FHLMC,20190621
SINGLE FAMILY 30Y,0,100.9,103.1,103.3,104.8,106,108,4TH QUARTILE PRICE,FHLMC,20190621
SINGLE FAMILY 30Y,0,101.8,103.8,105.7,107.7,107.3,105.4,AVG. PRICE TOP 5 TRADES,FHLMC,20190621
SINGLE FAMILY 30Y,0,0.7,0.7,1,1.4,4.8,7.8,STANDARD DEVIATION,FHLMC,20190621
SINGLE FAMILY 30Y,0,561652,615909.2,199754.5,43622.5,51058.8,34.2,VOLUME OF TRADES (000'S),FHLMC,20190621
SINGLE FAMILY 30Y,0,60,162,122,49,32,30,NUMBER OF TRADES,FHLMC,20190621
SINGLE FAMILY 30Y,*,101.7,102.9,105,105.4,106.1,101.9,AVERAGE PRICE,GNMA,20190621
SINGLE FAMILY 30Y,*,102.2,103.4,104.2,105.1,107.6,109.2,WEIGHTED AVG. PRICE,GNMA,20190621
SINGLE FAMILY 30Y,*,99.1,99.2,100.2,102.7,98.6,80.3,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190621
SINGLE FAMILY 30Y,*,102,103.2,104,104.8,104.6,98,2ND QUARTILE PRICE,GNMA,20190621
SINGLE FAMILY 30Y,*,102,103.3,104.2,106.2,106.1,105.7,3RD QUARTILE PRICE,GNMA,20190621
SINGLE FAMILY 30Y,*,102.1,103.3,107.8,106.2,108.6,108.2,4TH QUARTILE PRICE,GNMA,20190621
SINGLE FAMILY 30Y,*,102.9,104.3,107.5,106.3,108.5,113.1,AVG. PRICE TOP 5 TRADES,GNMA,20190621
SINGLE FAMILY 30Y,*,1.3,1.3,2.1,1.2,3,8.7,STANDARD DEVIATION,GNMA,20190621
SINGLE FAMILY 30Y,*,637984.1,1232248.8,1575366.6,950219,279700.2,285321.2,VOLUME OF TRADES (000'S),GNMA,20190621
SINGLE FAMILY 30Y,*,55,80,104,96,93,613,NUMBER OF TRADES,GNMA,20190621
SINGLE FAMILY 15Y,100.2,101.9,102.4,103.4,*,*,*,AVERAGE PRICE,UMBS,20190624
SINGLE FAMILY 15Y,100.7,102.1,103.4,105.5,*,*,*,WEIGHTED AVG. PRICE,UMBS,20190624
SINGLE FAMILY 15Y,97.4,99.8,99.5,101.5,*,*,*,AVG. PRICE BOTTOM 5 TRADES,UMBS,20190624
SINGLE FAMILY 15Y,100.3,101.7,102.3,102.6,*,*,*,2ND QUARTILE PRICE,UMBS,20190624
SINGLE FAMILY 15Y,100.7,102.1,102.3,103.5,*,*,*,3RD QUARTILE PRICE,UMBS,20190624
SINGLE FAMILY 15Y,100.8,102.3,103.1,104.3,*,*,*,4TH QUARTILE PRICE,UMBS,20190624
SINGLE FAMILY 15Y,101,102.3,103.7,105.5,*,*,*,AVG. PRICE TOP 5 TRADES,UMBS,20190624
SINGLE FAMILY 15Y,1.2,0.6,1.2,1.5,*,*,*,STANDARD DEVIATION,UMBS,20190624
SINGLE FAMILY 15Y,63389.8,103559.3,91905.8,12624.4,*,*,*,VOLUME OF TRADES (000'S),UMBS,20190624
SINGLE FAMILY 15Y,52,102,92,23,*,*,*,NUMBER OF TRADES,UMBS,20190624
SINGLE FAMILY 15Y,100.5,102.3,104.3,*,0,0,0,AVERAGE PRICE,FNMA,20190624
SINGLE FAMILY 15Y,100.7,102.2,105,*,0,0,0,WEIGHTED AVG. PRICE,FNMA,20190624
SINGLE FAMILY 15Y,99.4,101,102.7,*,0,0,0,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190624
SINGLE FAMILY 15Y,100.1,101.8,103.6,*,0,0,0,2ND QUARTILE PRICE,FNMA,20190624
SINGLE FAMILY 15Y,100.7,102.4,104.4,*,0,0,0,3RD QUARTILE PRICE,FNMA,20190624
SINGLE FAMILY 15Y,101,103.1,105.2,*,0,0,0,4TH QUARTILE PRICE,FNMA,20190624
SINGLE FAMILY 15Y,101.2,103.7,105.8,*,0,0,0,AVG. PRICE TOP 5 TRADES,FNMA,20190624
SINGLE FAMILY 15Y,0.6,1,1.4,*,0,0,0,STANDARD DEVIATION,FNMA,20190624
SINGLE FAMILY 15Y,347401.7,734183.9,206966.7,*,0,0,0,VOLUME OF TRADES (000'S),FNMA,20190624
SINGLE FAMILY 15Y,29,25,16,*,0,0,0,NUMBER OF TRADES,FNMA,20190624
SINGLE FAMILY 15Y,100.5,101.7,101.9,104.5,*,*,*,AVERAGE PRICE,FHLMC,20190624
SINGLE FAMILY 15Y,100,102,103.4,105.7,*,*,*,WEIGHTED AVG. PRICE,FHLMC,20190624
SINGLE FAMILY 15Y,99.3,100,100.5,104.5,*,*,*,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190624
SINGLE FAMILY 15Y,100.5,101.8,101.2,*,*,*,*,2ND QUARTILE PRICE,FHLMC,20190624
SINGLE FAMILY 15Y,100.7,102.2,102.3,*,*,*,*,3RD QUARTILE PRICE,FHLMC,20190624
SINGLE FAMILY 15Y,100.9,102.3,103,*,*,*,*,4TH QUARTILE PRICE,FHLMC,20190624
SINGLE FAMILY 15Y,101.1,102.3,103.5,104.5,*,*,*,AVG. PRICE TOP 5 TRADES,FHLMC,20190624
SINGLE FAMILY 15Y,0.6,1.3,1.2,1.4,*,*,*,STANDARD DEVIATION,FHLMC,20190624
SINGLE FAMILY 15Y,56716.6,84012.1,33956.6,5764.4,*,*,*,VOLUME OF TRADES (000'S),FHLMC,20190624
SINGLE FAMILY 15Y,45,34,43,6,*,*,*,NUMBER OF TRADES,FHLMC,20190624
SINGLE FAMILY 15Y,*,*,*,104,102.8,99.9,102,AVERAGE PRICE,GNMA,20190624
SINGLE FAMILY 15Y,*,*,*,104.5,103,101.1,103.6,WEIGHTED AVG. PRICE,GNMA,20190624
SINGLE FAMILY 15Y,*,*,*,103.6,102.8,99.9,100.5,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190624
SINGLE FAMILY 15Y,*,*,*,103.6,*,*,100,2ND QUARTILE PRICE,GNMA,20190624
SINGLE FAMILY 15Y,*,*,*,104.6,*,*,101,3RD QUARTILE PRICE,GNMA,20190624
SINGLE FAMILY 15Y,*,*,*,104.7,*,*,102,4TH QUARTILE PRICE,GNMA,20190624
SINGLE FAMILY 15Y,*,*,*,104.4,102.8,99.9,102.7,AVG. PRICE TOP 5 TRADES,GNMA,20190624
SINGLE FAMILY 15Y,*,*,*,0.8,0.6,1.8,4.1,STANDARD DEVIATION,GNMA,20190624
SINGLE FAMILY 15Y,*,*,*,5536.9,121.8,10.9,42.2,VOLUME OF TRADES (000'S),GNMA,20190624
SINGLE FAMILY 15Y,*,*,*,9,5,8,9,NUMBER OF TRADES,GNMA,20190624
SINGLE FAMILY 30Y,98.3,101,102.3,103.6,105,105.2,101.5,AVERAGE PRICE,UMBS,20190624
SINGLE FAMILY 30Y,99.5,101.2,102.6,103.9,105.7,108.5,109.6,WEIGHTED AVG. PRICE,UMBS,20190624
SINGLE FAMILY 30Y,97.3,99.9,99.9,100.8,101.1,98.3,84.8,AVG. PRICE BOTTOM 5 TRADES,UMBS,20190624
SINGLE FAMILY 30Y,97,100.7,101.6,103.1,104.2,105,98,2ND QUARTILE PRICE,UMBS,20190624
SINGLE FAMILY 30Y,99.3,101.2,102.2,103.3,104.3,105.4,105.2,3RD QUARTILE PRICE,UMBS,20190624
SINGLE FAMILY 30Y,100.2,101.3,103.2,104.1,106.6,108.1,106.2,4TH QUARTILE PRICE,UMBS,20190624
SINGLE FAMILY 30Y,100.1,102,104.3,106.4,108.6,109.3,110,AVG. PRICE TOP 5 TRADES,UMBS,20190624
SINGLE FAMILY 30Y,1.7,0.5,1.1,1.3,1.9,5.1,7,STANDARD DEVIATION,UMBS,20190624
SINGLE FAMILY 30Y,9049.5,605285.8,1917198.5,1658179.7,855904.4,89716.1,6342,VOLUME OF TRADES (000'S),UMBS,20190624
SINGLE FAMILY 30Y,14,123,235,160,213,62,89,NUMBER OF TRADES,UMBS,20190624
SINGLE FAMILY 30Y,0,100.4,103.3,103,104.2,0,101.4,AVERAGE PRICE,FNMA,20190624
SINGLE FAMILY 30Y,0,100.8,102.1,102.7,104.3,0,105.3,WEIGHTED AVG. PRICE,FNMA,20190624
SINGLE FAMILY 30Y,0,100.4,101.3,103,103.4,0,97.7,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190624
SINGLE FAMILY 30Y,0,*,103.5,*,103.5,0,100,2ND QUARTILE PRICE,FNMA,20190624
SINGLE FAMILY 30Y,0,*,103.5,*,103.5,0,104,3RD QUARTILE PRICE,FNMA,20190624
SINGLE FAMILY 30Y,0,*,103.5,*,107.1,0,105.5,4TH QUARTILE PRICE,FNMA,20190624
SINGLE FAMILY 30Y,0,100.4,103.5,103,104.4,0,105.1,AVG. PRICE TOP 5 TRADES,FNMA,20190624
SINGLE FAMILY 30Y,0,0.4,0.7,1.1,1.8,0,4.8,STANDARD DEVIATION,FNMA,20190624
SINGLE FAMILY 30Y,0,14268,193811.8,39247.6,10376.6,0,411.4,VOLUME OF TRADES (000'S),FNMA,20190624
SINGLE FAMILY 30Y,0,6,95,11,9,0,17,NUMBER OF TRADES,FNMA,20190624
SINGLE FAMILY 30Y,*,101,102.2,103.1,105.6,106.8,104.6,AVERAGE PRICE,FHLMC,20190624
SINGLE FAMILY 30Y,*,101.6,103.4,104.3,106.7,109,110.2,WEIGHTED AVG. PRICE,FHLMC,20190624
SINGLE FAMILY 30Y,*,99.6,100.3,100.9,102.8,105.6,98.3,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190624
SINGLE FAMILY 30Y,*,100.6,101.6,102.6,104.4,105.5,103.4,2ND QUARTILE PRICE,FHLMC,20190624
SINGLE FAMILY 30Y,*,100.8,102.1,103,106.5,108.8,105.5,3RD QUARTILE PRICE,FHLMC,20190624
SINGLE FAMILY 30Y,*,101.2,103.1,104.1,107,109,108,4TH QUARTILE PRICE,FHLMC,20190624
SINGLE FAMILY 30Y,*,102.5,103.9,106.1,107.3,108.3,110.6,AVG. PRICE TOP 5 TRADES,FHLMC,20190624
SINGLE FAMILY 30Y,*,0.7,0.9,1.4,1.6,2.2,5,STANDARD DEVIATION,FHLMC,20190624
SINGLE FAMILY 30Y,*,106345.8,119225.2,237115.8,395957.7,269643.2,993.8,VOLUME OF TRADES (000'S),FHLMC,20190624
SINGLE FAMILY 30Y,*,108,151,97,91,14,21,NUMBER OF TRADES,FHLMC,20190624
SINGLE FAMILY 30Y,0,102.1,101.7,103.9,106.3,105.7,106.5,AVERAGE PRICE,GNMA,20190624
SINGLE FAMILY 30Y,0,102.4,103.3,104.3,106,106.3,106.8,WEIGHTED AVG. PRICE,GNMA,20190624
SINGLE FAMILY 30Y,0,101.3,95.6,100.8,101.4,102,91.9,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190624
SINGLE FAMILY 30Y,0,102.2,101.3,103.7,106.4,104.6,105.5,2ND QUARTILE PRICE,GNMA,20190624
SINGLE FAMILY 30Y,0,102.3,103.2,104,107.1,105.4,108.4,3RD QUARTILE PRICE,GNMA,20190624
SINGLE FAMILY 30Y,0,102.6,103.4,105,107.1,106.8,109.3,4TH QUARTILE PRICE,GNMA,20190624
SINGLE FAMILY 30Y,0,102.7,104.2,106.4,107.1,110.3,116.2,AVG. PRICE TOP 5 TRADES,GNMA,20190624
SINGLE FAMILY 30Y,0,0.5,2.9,1.6,1.4,2.2,4.9,STANDARD DEVIATION,GNMA,20190624
SINGLE FAMILY 30Y,0,366463.2,845216.2,746386.7,649654.7,54102.8,87207.7,VOLUME OF TRADES (000'S),GNMA,20190624
SINGLE FAMILY 30Y,0,23,82,70,193,60,523,NUMBER OF TRADES,GNMA,20190624
SINGLE FAMILY 15Y,99.7,101.4,102.5,103.1,105,0,*,AVERAGE PRICE,UMBS,20190625
SINGLE FAMILY 15Y,100.6,102.1,103.4,105.5,105.9,0,*,WEIGHTED AVG. PRICE,UMBS,20190625
SINGLE FAMILY 15Y,96,98.6,98.6,101.5,105,0,*,AVG. PRICE BOTTOM 5 TRADES,UMBS,20190625
SINGLE FAMILY 15Y,99.3,101.3,101.9,102.4,*,0,*,2ND QUARTILE PRICE,UMBS,20190625
SINGLE FAMILY 15Y,100.7,102,103.1,103.8,*,0,*,3RD QUARTILE PRICE,UMBS,20190625
SINGLE FAMILY 15Y,100.8,102.1,103.2,104,*,0,*,4TH QUARTILE PRICE,UMBS,20190625
SINGLE FAMILY 15Y,100.9,102.3,103.9,105.2,105,0,*,AVG. PRICE TOP 5 TRADES,UMBS,20190625
SINGLE FAMILY 15Y,1.8,1.3,1.4,1.5,1.3,0,*,STANDARD DEVIATION,UMBS,20190625
SINGLE FAMILY 15Y,106659.3,690464.2,446375.3,23550.7,1904.7,0,*,VOLUME OF TRADES (000'S),UMBS,20190625
SINGLE FAMILY 15Y,34,42,94,39,5,0,*,NUMBER OF TRADES,UMBS,20190625
SINGLE FAMILY 15Y,100.8,101.9,105.6,104.6,*,0,0,AVERAGE PRICE,FNMA,20190625
SINGLE FAMILY 15Y,100.9,102.2,105.9,105.2,*,0,0,WEIGHTED AVG. PRICE,FNMA,20190625
SINGLE FAMILY 15Y,100.5,101.4,105.6,103.7,*,0,0,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190625
SINGLE FAMILY 15Y,100.7,101.7,*,105.3,*,0,0,2ND QUARTILE PRICE,FNMA,20190625
SINGLE FAMILY 15Y,101,101.9,*,105.8,*,0,0,3RD QUARTILE PRICE,FNMA,20190625
SINGLE FAMILY 15Y,101,102.4,*,107.5,*,0,0,4TH QUARTILE PRICE,FNMA,20190625
SINGLE FAMILY 15Y,101,102.8,105.6,106,*,0,0,AVG. PRICE TOP 5 TRADES,FNMA,20190625
SINGLE FAMILY 15Y,0.4,1,1.7,2.6,*,0,0,STANDARD DEVIATION,FNMA,20190625
SINGLE FAMILY 15Y,36627.1,76032.6,33331.5,23095.9,*,0,0,VOLUME OF TRADES (000'S),FNMA,20190625
SINGLE FAMILY 15Y,10,14,5,7,*,0,0,NUMBER OF TRADES,FNMA,20190625
SINGLE FAMILY 15Y,100.4,101.3,102.3,103.6,104.1,*,0,AVERAGE PRICE,FHLMC,20190625
SINGLE FAMILY 15Y,100.8,102.2,103.2,103.8,106.6,*,0,WEIGHTED AVG. PRICE,FHLMC,20190625
SINGLE FAMILY 15Y,99.1,100.6,101.9,103.6,101.7,*,0,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190625
SINGLE FAMILY 15Y,100.6,100.6,101.9,*,104,*,0,2ND QUARTILE PRICE,FHLMC,20190625
SINGLE FAMILY 15Y,100.7,100.8,101.9,*,104.5,*,0,3RD QUARTILE PRICE,FHLMC,20190625
SINGLE FAMILY 15Y,100.9,102.2,103.2,*,106.8,*,0,4TH QUARTILE PRICE,FHLMC,20190625
SINGLE FAMILY 15Y,101.1,102.6,103.5,103.6,106.1,*,0,AVG. PRICE TOP 5 TRADES,FHLMC,20190625
SINGLE FAMILY 15Y,0.8,0.8,0.7,0.3,2.7,*,0,STANDARD DEVIATION,FHLMC,20190625
SINGLE FAMILY 15Y,92424.8,101852.4,40917.3,2518.5,15089,*,0,VOLUME OF TRADES (000'S),FHLMC,20190625
SINGLE FAMILY 15Y,30,81,70,7,13,*,0,NUMBER OF TRADES,FHLMC,20190625
SINGLE FAMILY 15Y,*,100.5,101.3,101.9,102.5,102.5,102.5,AVERAGE PRICE,GNMA,20190625
SINGLE FAMILY 15Y,*,102.3,103.7,104.9,103.8,102.9,104.3,WEIGHTED AVG. PRICE,GNMA,20190625
SINGLE FAMILY 15Y,*,99.4,98.2,100.3,101.2,102.5,99.2,AVG. PRICE BOTTOM 5 TRADES,GNMA,20190625
SINGLE FAMILY 15Y,*,98.5,101.8,100.7,101.8,*,100.8,2ND QUARTILE PRICE,GNMA,20190625
SINGLE FAMILY 15Y,*,102.3,102.9,101.3,102.9,*,102.1,3RD QUARTILE PRICE,GNMA,20190625
SINGLE FAMILY 15Y,*,102.3,103.7,104.9,104.1,*,106.2,4TH QUARTILE PRICE,GNMA,20190625
SINGLE FAMILY 15Y,*,102.3,103.6,104.4,103.8,102.5,107.4,AVG. PRICE TOP 5 TRADES,GNMA,20190625
SINGLE FAMILY 15Y,*,2.5,2.9,1.9,1.6,1.6,3.6,STANDARD DEVIATION,GNMA,20190625
SINGLE FAMILY 15Y,*,5906.8,17199,46503.8,539.9,26.4,74,VOLUME OF TRADES (000'S),GNMA,20190625
SINGLE FAMILY 15Y,*,8,13,15,13,5,19,NUMBER OF TRADES,GNMA,20190625
SINGLE FAMILY 30Y,93.1,101.3,102.3,103.6,104.8,105.9,104.5,AVERAGE PRICE,UMBS,20190625
SINGLE FAMILY 30Y,98.9,101.4,102.7,103.8,105.4,106.5,112.7,WEIGHTED AVG. PRICE,UMBS,20190625
SINGLE FAMILY 30Y,93.1,99.3,99.5,99.9,101.5,100.3,95.9,AVG. PRICE BOTTOM 5 TRADES,UMBS,20190625
SINGLE FAMILY 30Y,*,100.9,102,103,104.1,104.2,102,2ND QUARTILE PRICE,UMBS,20190625
SINGLE FAMILY 30Y,*,101.4,102.1,103.1,104.4,105.6,104.6,3RD QUARTILE PRICE,UMBS,20190625
SINGLE FAMILY 30Y,*,101.8,103.1,104.9,105.5,107.6,106.9,4TH QUARTILE PRICE,UMBS,20190625
SINGLE FAMILY 30Y,93.1,102.3,104.2,106.4,108.7,109.9,112.4,AVG. PRICE TOP 5 TRADES,UMBS,20190625
SINGLE FAMILY 30Y,10.6,0.6,1,1.5,1.9,2.5,3.8,STANDARD DEVIATION,UMBS,20190625
SINGLE FAMILY 30Y,51.9,1069614.1,2882717.6,994076,806072.4,248257.5,5198.3,VOLUME OF TRADES (000'S),UMBS,20190625
SINGLE FAMILY 30Y,6,276,226,202,187,114,125,NUMBER OF TRADES,UMBS,20190625
SINGLE FAMILY 30Y,*,99.9,102.6,105.8,*,*,104.6,AVERAGE PRICE,FNMA,20190625
SINGLE FAMILY 30Y,*,100.6,102.3,106.5,*,*,104.9,WEIGHTED AVG. PRICE,FNMA,20190625
SINGLE FAMILY 30Y,*,99.2,101.5,105.8,*,*,104.6,AVG. PRICE BOTTOM 5 TRADES,FNMA,20190625
SINGLE FAMILY 30Y,*,100,101.8,*,*,*,*,2ND QUARTILE PRICE,FNMA,20190625
SINGLE FAMILY 30Y,*,100.1,102.8,*,*,*,*,3RD QUARTILE PRICE,FNMA,20190625
SINGLE FAMILY 30Y,*,100.2,103.5,*,*,*,*,4TH QUARTILE PRICE,FNMA,20190625
SINGLE FAMILY 30Y,*,100.7,103.7,105.8,*,*,104.6,AVG. PRICE TOP 5 TRADES,FNMA,20190625
SINGLE FAMILY 30Y,*,1.1,1,1,*,*,3.8,STANDARD DEVIATION,FNMA,20190625
SINGLE FAMILY 30Y,*,60095.4,51802.3,204280.7,*,*,74.2,VOLUME OF TRADES (000'S),FNMA,20190625
SINGLE FAMILY 30Y,*,20,16,13,*,*,5,NUMBER OF TRADES,FNMA,20190625
SINGLE FAMILY 30Y,*,101.1,102.6,103.8,104.9,104.9,104,AVERAGE PRICE,FHLMC,20190625
SINGLE FAMILY 30Y,*,101.5,102.9,104,105,107.5,112.1,WEIGHTED AVG. PRICE,FHLMC,20190625
SINGLE FAMILY 30Y,*,98.8,101.5,101.5,103.8,100,99.6,AVG. PRICE BOTTOM 5 TRADES,FHLMC,20190625
SINGLE FAMILY 30Y,*,100.8,102.2,102.8,104.4,104,102.8,2ND QUARTILE PRICE,FHLMC,20190625
SINGLE FAMILY 30Y,*,101,102.3,103.3,104.4,105.5,104.3,3RD QUARTILE PRICE,FHLMC,20190625
SINGLE FAMILY 30Y,*,101.8,103.2,105.4,105.3,107.6,106,4TH QUARTILE PRICE,FHLMC,20190625
